lat,lon,on_yelp
30.618357,-96.34579,0.0
33.1858,-97.109406,1.0
33.914368,-98.49336,1.0
32.824642,-96.81884,1.0
27.83337,-97.06407,0.0
26.161592,-98.005135,0.0
32.88135,-96.76916,1.0
32.86503,-96.93639,1.0
29.664469,-95.12713,1.0
32.780674,-96.79465,0.0
29.424622,-98.49037,0.0
30.325586,-95.765526,0.0
32.996777,-96.96491,0.0
32.78192,-96.76667,1.0
29.552006,-98.30699,1.0
29.548452,-95.13187,0.0
32.975773,-96.33086,1.0
28.457422,-98.18282,1.0
33.051754,-97.00233,1.0
32.885616,-97.10031,0.0
33.675385,-95.52353,0.0
28.862207,-96.9985,1.0
33.09829,-93.65706,1.0
32.956753,-96.82308,0.0
31.887552,-95.44269,0.0
30.358765,-103.66195,1.0
32.44187,-97.788216,1.0
29.55041,-98.29984,1.0
29.715303,-95.54874,0.0
29.72654,-95.48389,1.0
32.085583,-96.473976,1.0
29.357746,-100.89841,0.0
39.214897,-84.55215,0.0
33.1316,-95.60006,0.0
29.483593,-98.71451,1.0
27.796959,-97.38892,0.0
30.000648,-95.26652,1.0
35.15382,-101.88154,1.0
33.87651,-98.4111,1.0
32.851566,-97.113556,1.0
33.277218,-96.570885,0.0
33.006565,-96.97365,1.0
33.2137,-97.12997,1.0
31.442915,-100.461685,1.0
29.530033,-98.495544,1.0
32.86008,-96.992714,1.0
35.67283,-101.39019,0.0
31.599825,-94.656494,0.0
30.645967,-98.46721,1.0
29.727274,-95.419136,1.0
33.587963,-101.87027,0.0
29.359003,-98.13788,1.0
30.17219,-97.82279,1.0
26.186066,-98.233536,0.0
32.86061,-97.31779,1.0
26.202694,-98.23781,1.0
29.655333,-95.56887,1.0
29.321909,-96.09913,0.0
29.932817,-95.24887,1.0
30.627714,-96.3046,0.0
30.067955,-94.11852,1.0
28.952469,-98.49616,0.0
32.969517,-97.03604,1.0
32.737747,-96.89184,0.0
30.26402,-97.72699,1.0
33.001335,-96.966354,1.0
29.785875,-95.4631,1.0
30.084448,-97.82345,1.0
31.860184,-106.43488,1.0
29.731985,-95.436,1.0
29.316168,-97.145706,0.0
29.426975,-98.492805,1.0
32.73451,-96.63706,0.0
32.734814,-96.85207,0.0
29.443813,-98.47995,1.0
29.62122,-95.74225,0.0
33.005913,-96.96834,1.0
33.004036,-96.998856,0.0
32.234615,-95.80403,0.0
32.781307,-97.28957,1.0
33.033535,-96.69854,1.0
31.948849,-102.06695,0.0
29.598698,-95.39468,0.0
30.029852,-94.1548,0.0
29.374477,-98.50405,1.0
32.122723,-101.78895,0.0
32.931255,-96.92285,0.0
29.850784,-95.50636,1.0
29.966467,-95.415924,1.0
33.153126,-96.83642,0.0
32.878128,-96.943535,1.0
29.659172,-95.73443,1.0
32.961227,-96.63953,1.0
32.679157,-97.109825,0.0
32.975346,-96.71553,1.0
32.750294,-97.36139,1.0
29.806385,-95.54573,0.0
33.60284,-101.86627,0.0
26.669441,-81.79874,0.0
32.9413,-97.12584,1.0
33.584183,-101.86972,1.0
29.730911,-98.10289,1.0
32.82329,-96.77041,1.0
32.783978,-96.62662,1.0
32.670605,-97.2029,1.0
29.937721,-95.392784,0.0
32.951675,-96.958855,0.0
30.169827,-95.839714,0.0
29.752665,-95.37554,1.0
30.55206,-96.264145,0.0
29.532999,-98.52195,0.0
33.07506,-96.74962,1.0
27.946175,-97.76297,0.0
29.62111,-98.51226,1.0
32.996067,-96.85395,1.0
30.240604,-97.760925,1.0
29.770529,-95.40386,0.0
25.938425,-97.53539,1.0
44.476444,-73.2073,1.0
30.610472,-96.31423,1.0
32.853382,-97.312294,1.0
36.533497,-79.79656,0.0
32.33054,-96.1556,0.0
30.34314,-97.557594,1.0
29.03912,-95.45504,0.0
32.289047,-95.302605,1.0
27.828121,-97.554565,1.0
29.882347,-97.941574,1.0
29.977554,-95.51767,0.0
31.083029,-97.70137,1.0
33.219433,-97.133095,1.0
32.91447,-97.315765,0.0
40.904015,-73.78878,0.0
32.957703,-96.768684,0.0
31.871298,-102.32378,0.0
33.50546,-101.888336,0.0
29.739073,-95.482216,1.0
31.083973,-95.18088,0.0
32.48096,-96.98976,0.0
29.609491,-98.512794,0.0
29.563198,-95.02748,1.0
33.19688,-96.61137,1.0
32.78218,-96.7976,1.0
32.809845,-96.76992,0.0
32.795147,-97.3083,1.0
30.330894,-97.73083,0.0
31.732998,-98.97002,1.0
32.85745,-96.8725,1.0
32.236504,-101.50914,0.0
33.030945,-97.07017,1.0
30.315685,-97.73302,0.0
33.103058,-96.67947,1.0
30.192331,-98.037766,0.0
32.86407,-96.64845,1.0
30.263828,-97.74114,0.0
32.788536,-97.349464,1.0
29.970043,-95.55834,0.0
30.050282,-95.234375,1.0
32.911327,-96.805244,0.0
30.160152,-95.45741,1.0
30.019148,-95.38128,0.0
30.157764,-95.44651,1.0
29.87868,-95.65387,1.0
29.866095,-95.313515,0.0
31.937197,-102.20758,0.0
42.242676,-71.196915,0.0
29.87044,-95.39851,0.0
30.535997,-97.81316,0.0
35.26068,-101.83188,1.0
31.559666,-97.129005,1.0
29.652775,-95.02769,0.0
30.00594,-95.468056,0.0
27.707445,-97.36608,0.0
33.53858,-101.94824,0.0
32.83329,-97.0443,0.0
30.006292,-95.46191,0.0
29.867586,-95.757164,1.0
29.3319,-103.53439,0.0
35.208763,-101.84686,0.0
27.702715,-97.3736,0.0
30.000927,-95.16089,0.0
29.744198,-95.38764,1.0
32.87941,-96.89655,0.0
42.193928,-122.682655,0.0
32.788006,-97.34629,1.0
29.753485,-95.37966,1.0
32.780533,-96.79919,1.0
30.104485,-94.145676,0.0
33.547565,-101.92358,1.0
27.826609,-97.547295,1.0
29.73826,-98.10503,1.0
29.425165,-98.47705,1.0
33.072666,-97.11085,1.0
29.354448,-98.565926,0.0
32.999203,-96.83023,1.0
32.278614,-95.30708,1.0
29.30802,-94.79111,0.0
33.1165,-95.589355,0.0
32.82112,-96.99452,0.0
31.791758,-106.507416,0.0
32.897587,-97.044205,0.0
27.456726,-99.47814,1.0
30.178207,-96.91054,1.0
30.374544,-97.9869,1.0
29.568815,-95.11059,1.0
30.22605,-95.53542,0.0
31.842968,-102.3902,1.0
29.430643,-98.49144,1.0
31.764097,-95.62908,0.0
33.020252,-96.91512,1.0
27.731955,-97.3722,1.0
32.940304,-97.11904,1.0
30.11107,-97.369,0.0
32.89981,-97.04034,0.0
30.391163,-97.73835,1.0
32.837772,-96.8435,0.0
30.632933,-97.6958,1.0
31.451527,-100.468925,0.0
31.13727,-99.34667,0.0
32.812214,-96.824104,1.0
32.366566,-97.77406,1.0
29.73313,-95.43547,0.0
30.267242,-97.73668,1.0
30.267479,-97.745476,0.0
30.544912,-97.86336,1.0
29.876652,-95.33521,1.0
29.505259,-98.82614,1.0
31.100142,-97.698654,0.0
31.097797,-97.621056,0.0
30.4842,-97.58366,1.0
33.184925,-97.10737,1.0
32.81406,-96.75103,1.0
31.793657,-106.50962,0.0
31.736399,-95.6244,1.0
32.940014,-97.0786,1.0
29.767694,-94.99706,0.0
30.350838,-95.082245,0.0
32.938377,-97.07867,1.0
29.42416,-98.49313,1.0
29.477585,-98.75929,1.0
29.88863,-95.30022,0.0
32.726845,-97.78434,1.0
27.55529,-99.49476,1.0
30.0038,-95.151085,1.0
26.198591,-98.26104,0.0
29.744392,-95.386505,1.0
32.782467,-96.78549,0.0
32.815727,-96.63005,1.0
28.949877,-95.34422,0.0
29.584839,-98.627075,0.0
32.85946,-96.646835,1.0
33.907566,-98.531075,0.0
26.191021,-97.67816,0.0
32.607567,-98.21662,1.0
27.503248,-99.50477,1.0
29.76814,-95.397575,1.0
33.015892,-96.710205,1.0
26.189901,-98.21364,1.0
33.56291,-101.82954,0.0
32.83903,-96.696526,1.0
32.724422,-97.11421,0.0
26.009993,-97.54063,0.0
35.250507,-101.82946,0.0
32.941765,-96.76989,0.0
27.556568,-99.454185,0.0
30.097042,-95.839806,0.0
34.4321,-100.22072,1.0
26.143866,-97.17201,1.0
32.31122,-95.27068,0.0
46.208435,-119.09542,1.0
31.616552,-94.653694,0.0
27.71169,-97.38585,1.0
30.154982,-94.73907,1.0
28.820723,-96.99263,1.0
30.03958,-94.15814,0.0
29.716825,-95.53994,0.0
30.284206,-97.717865,1.0
33.219368,-96.77272,0.0
32.867912,-96.881645,0.0
32.431557,-99.76068,1.0
32.812767,-96.805,1.0
30.258879,-97.73896,1.0
32.905872,-97.19224,1.0
33.182236,-97.10065,1.0
32.850708,-97.19222,0.0
31.859322,-106.435455,0.0
32.81162,-97.42939,1.0
32.75229,-97.35636,1.0
32.953518,-96.82426,0.0
31.777,-106.50308,0.0
35.201305,-101.82363,0.0
29.545238,-95.108444,1.0
29.892681,-95.68472,1.0
32.976162,-96.76785,1.0
29.356495,-98.5238,0.0
33.09929,-96.64701,1.0
29.578213,-98.31643,1.0
29.591946,-98.4704,1.0
29.577059,-95.643295,0.0
33.072445,-97.058754,0.0
30.502851,-97.77362,1.0
30.475924,-95.49537,1.0
30.061619,-94.231514,1.0
29.952549,-95.670784,0.0
32.90987,-96.956894,1.0
30.266722,-97.736984,1.0
32.84997,-97.185455,1.0
35.225952,-100.24764,1.0
33.260098,-97.61325,1.0
29.305351,-94.79695,0.0
29.565695,-98.33041,1.0
29.627079,-95.445206,1.0
29.761562,-95.364784,0.0
27.69006,-97.330734,1.0
29.658648,-95.26991,0.0
32.86079,-97.18144,1.0
31.115675,-97.72521,0.0
30.1252,-95.44888,1.0
31.090338,-97.670746,1.0
29.79823,-95.38262,1.0
29.48195,-94.93409,1.0
30.185413,-95.49054,1.0
29.550043,-98.375336,0.0
29.585102,-98.45164,1.0
32.97438,-96.70876,1.0
28.833063,-97.00971,1.0
27.891863,-97.309746,0.0
32.174595,-94.305115,0.0
31.786354,-106.43526,0.0
29.709904,-95.403275,0.0
32.59734,-97.15007,1.0
32.081676,-96.48499,1.0
30.08453,-94.098816,1.0
29.79493,-95.5433,1.0
29.951218,-95.40838,1.0
32.425724,-99.73894,0.0
33.503498,-101.90476,1.0
32.718967,-96.89308,0.0
29.490065,-98.56902,1.0
26.170708,-98.0105,1.0
31.879282,-102.33058,0.0
28.965391,-95.372536,0.0
29.759762,-95.62632,1.0
31.386024,-94.77433,0.0
29.510416,-98.57836,1.0
30.232626,-97.740585,1.0
31.082464,-97.754074,0.0
31.033802,-97.47155,0.0
32.759285,-97.69944,1.0
30.618542,-96.34599,0.0
30.672361,-96.37231,0.0
30.4065,-97.676254,0.0
32.817398,-96.79519,0.0
30.082489,-94.095116,0.0
32.77789,-96.79046,0.0
30.168034,-95.45257,1.0
31.536043,-97.185684,0.0
30.263762,-97.7277,0.0
29.596043,-98.57428,1.0
38.081707,-102.619026,1.0
31.834732,-106.575096,1.0
28.70654,-100.49038,0.0
29.75393,-95.36406,1.0
33.175663,-96.696,0.0
29.68524,-95.41556,0.0
27.521318,-99.50532,0.0
29.506481,-95.45936,0.0
29.6389,-95.39795,1.0
33.73728,-96.55165,0.0
28.693884,-95.96299,0.0
26.214031,-98.19553,0.0
29.814674,-95.16514,1.0
29.607193,-95.64288,1.0
27.58522,-99.44511,0.0
31.460953,-100.43566,1.0
32.78062,-96.798355,1.0
32.121456,-96.46493,0.0
33.669247,-96.61302,1.0
31.997759,-102.07359,1.0
32.75412,-97.330574,1.0
32.830845,-96.76979,1.0
29.506195,-98.629295,0.0
32.864494,-96.537865,1.0
27.79759,-97.39462,0.0
31.680145,-106.21825,0.0
33.537582,-101.92177,0.0
32.20674,-95.8552,0.0
29.512417,-98.63149,1.0
29.781013,-95.56004,0.0
29.718567,-95.520645,0.0
29.759996,-95.62635,1.0
32.88391,-96.96424,1.0
32.592922,-97.14185,1.0
29.759495,-95.36488,0.0
29.36113,-100.89997,0.0
29.546219,-95.10882,1.0
29.609316,-98.49815,0.0
26.09922,-97.16651,1.0
27.83821,-97.06761,1.0
32.447815,-99.73458,0.0
30.48218,-97.67341,1.0
29.765074,-95.62602,0.0
31.500124,-97.16111,1.0
30.679174,-97.71007,1.0
33.648872,-97.37637,1.0
32.827423,-96.82284,0.0
30.260668,-97.74679,0.0
29.737574,-95.481155,1.0
30.363914,-97.72835,1.0
29.928577,-93.94443,1.0
31.787964,-106.404976,0.0
30.267286,-97.73176,1.0
29.452574,-98.48465,0.0
32.81503,-96.76993,1.0
30.072386,-95.51082,1.0
29.760357,-95.36213,1.0
29.715117,-95.3139,1.0
32.86147,-96.85018,0.0
30.25184,-97.749016,1.0
29.6927,-95.27807,1.0
30.23789,-97.76338,0.0
29.752533,-95.37756,1.0
36.391193,-100.80273,0.0
27.864994,-97.64736,1.0
29.946436,-95.33259,0.0
29.807083,-95.45792,1.0
26.235338,-98.35911,0.0
32.795147,-97.30812,0.0
30.693745,-95.55375,0.0
29.731073,-95.39066,1.0
32.447456,-100.410416,0.0
29.867603,-95.38515,1.0
33.088562,-96.68442,1.0
30.079134,-95.41875,0.0
32.894897,-98.529015,0.0
32.829865,-97.19977,0.0
30.082586,-95.6313,1.0
32.406464,-99.744156,1.0
27.707798,-97.37249,1.0
31.496092,-97.15281,1.0
33.92753,-98.50973,1.0
29.580332,-98.47648,0.0
32.76804,-96.78277,0.0
32.769455,-96.83485,1.0
32.482384,-99.70546,1.0
33.62276,-97.148445,0.0
26.211683,-98.16472,0.0
31.114439,-97.74387,1.0
32.319984,-96.65222,0.0
29.625349,-98.49564,1.0
32.706978,-97.39487,1.0
26.250479,-98.19475,1.0
33.021137,-96.9923,1.0
30.649496,-97.687675,1.0
30.267416,-97.736084,1.0
29.467155,-95.355034,0.0
31.808006,-106.25349,0.0
29.825771,-94.89753,1.0
29.724747,-95.387856,1.0
31.982004,-102.0766,1.0
38.50701,-122.47214,1.0
32.922565,-97.091705,1.0
29.497587,-98.47905,1.0
32.837723,-96.961845,1.0
33.584427,-101.86086,1.0
33.97683,-99.72513,0.0
30.265795,-97.7454,1.0
33.662323,-95.50478,1.0
38.10829,-122.24853,0.0
29.70452,-95.590096,1.0
30.248964,-97.76891,1.0
32.070274,-95.94611,0.0
33.043972,-97.03509,1.0
26.186098,-97.75695,0.0
29.49813,-98.70175,1.0
27.532001,-99.457,0.0
29.68262,-95.71615,1.0
32.810184,-96.730865,1.0
29.44489,-98.51568,1.0
32.84914,-95.52605,0.0
26.210403,-98.28554,0.0
30.020231,-95.380005,1.0
34.634995,-102.73651,0.0
29.436102,-98.55133,0.0
33.100048,-96.804504,1.0
32.712452,-97.38647,1.0
30.261988,-97.74246,0.0
33.182095,-102.27505,0.0
27.515905,-97.84062,0.0
32.82052,-96.78536,1.0
33.457108,-94.13212,0.0
32.757587,-97.79263,1.0
29.554337,-95.396645,1.0
29.57117,-95.3904,1.0
29.635042,-95.01908,1.0
32.94054,-97.12946,1.0
29.869234,-95.33221,1.0
29.49753,-98.53539,0.0
33.094875,-96.80413,1.0
32.75711,-97.17109,1.0
34.549618,-102.3087,0.0
26.258333,-98.220184,1.0
29.732138,-95.64829,0.0
29.283407,-94.86531,1.0
29.745415,-95.767395,1.0
29.968397,-95.5324,1.0
30.391907,-97.94003,1.0
31.434254,-100.49802,0.0
30.270117,-97.743324,1.0
31.722347,-98.97888,1.0
32.744804,-97.010735,1.0
27.7419,-98.08433,0.0
32.45629,-100.41741,0.0
32.842762,-96.596115,1.0
29.881392,-97.93955,1.0
30.292835,-97.74176,1.0
33.21541,-97.132095,0.0
29.498514,-98.48061,1.0
31.538792,-97.12525,1.0
30.002247,-95.153946,1.0
29.621563,-98.2553,1.0
32.862274,-96.85735,1.0
30.396976,-95.62515,0.0
33.002544,-96.98045,1.0
30.538418,-97.692986,1.0
32.842033,-97.23869,1.0
30.445835,-97.78545,1.0
32.736576,-97.10118,1.0
27.673477,-97.2965,1.0
32.658417,-97.493774,1.0
29.781918,-95.389,1.0
32.8845,-96.95961,1.0
32.56697,-97.35304,0.0
32.712692,-97.04948,0.0
29.043394,-95.45288,1.0
29.803282,-95.49332,1.0
29.664885,-95.0803,1.0
32.78019,-96.80349,0.0
31.089167,-97.34471,1.0
29.517906,-98.314316,1.0
32.73496,-97.087425,0.0
33.584805,-101.82036,0.0
32.412155,-96.84305,0.0
29.677296,-95.12282,0.0
29.730492,-95.281624,0.0
28.395412,-97.92852,0.0
29.883423,-97.94065,1.0
26.224361,-98.28938,1.0
30.44923,-97.66132,1.0
33.522102,-101.95771,1.0
29.96817,-95.69381,0.0
29.7857,-95.53508,0.0
32.542194,-97.3309,1.0
32.706295,-97.35771,1.0
29.422428,-98.48785,1.0
29.48,-98.4922,1.0
29.938148,-95.39644,1.0
30.3737,-97.688194,1.0
29.425152,-95.230446,1.0
30.263536,-97.731445,0.0
29.577919,-97.9412,0.0
29.769583,-95.39476,1.0
34.558216,-102.29786,0.0
31.086332,-97.65432,1.0
29.793,-95.36059,1.0
27.837446,-97.06,1.0
32.92519,-97.086685,0.0
32.836647,-96.77696,1.0
29.770586,-95.22508,0.0
32.826897,-96.78477,1.0
30.013494,-95.16016,1.0
31.783411,-106.26681,1.0
32.953224,-96.88913,1.0
32.736996,-97.05594,1.0
26.194464,-98.26779,1.0
30.266739,-97.74545,1.0
29.011562,-95.42231,1.0
29.570198,-95.564705,1.0
29.046469,-95.40873,1.0
33.55034,-101.85577,0.0
29.6644,-95.1154,1.0
31.075344,-97.378716,1.0
29.73287,-95.44905,1.0
32.754787,-97.33262,0.0
29.52757,-98.6401,0.0
30.432848,-97.77051,1.0
35.204712,-101.8532,0.0
29.46626,-98.50123,0.0
31.547575,-97.18487,0.0
32.93698,-97.1003,1.0
32.916946,-96.70104,1.0
26.238075,-98.22473,0.0
31.614498,-94.65273,1.0
27.737267,-97.427345,0.0
32.8041,-96.799,1.0
28.091959,-97.83227,0.0
26.246115,-98.223335,1.0
33.09084,-96.67915,0.0
32.901676,-97.25668,1.0
30.646917,-96.30202,1.0
29.766415,-95.62524,1.0
31.04353,-97.42077,1.0
33.572777,-101.855804,1.0
33.117527,-96.78143,1.0
29.511747,-98.467705,0.0
32.92281,-97.254295,0.0
29.743708,-95.37246,1.0
29.713045,-95.49418,1.0
31.893389,-106.41078,0.0
29.820938,-95.28413,0.0
33.54925,-101.913284,1.0
33.00051,-96.96172,1.0
31.761797,-106.488304,0.0
33.214916,-96.73519,1.0
29.530134,-95.13089,1.0
32.09136,-96.45796,1.0
32.92406,-96.80553,0.0
32.816647,-96.630035,1.0
32.601246,-96.947334,0.0
29.734764,-95.63782,1.0
29.809698,-95.4854,1.0
31.820879,-106.54285,1.0
29.413353,-98.49105,1.0
32.784725,-96.78278,0.0
30.364872,-95.07938,1.0
32.56764,-96.644,1.0
31.615585,-94.653496,0.0
29.718695,-95.499596,0.0
32.60378,-96.93347,1.0
31.091133,-97.667244,0.0
33.172386,-96.84083,1.0
29.914606,-95.61705,0.0
29.802485,-95.41046,1.0
32.972622,-96.70058,1.0
29.425484,-98.48857,1.0
29.743185,-95.396774,0.0
32.73691,-96.27937,1.0
30.567652,-96.235306,1.0
29.769995,-95.403,0.0
30.619131,-96.34673,1.0
29.807236,-95.46071,0.0
32.811634,-96.76146,0.0
29.836773,-95.343124,0.0
30.40136,-97.72268,1.0
28.507402,-99.87805,0.0
30.08021,-95.519135,1.0
32.765884,-96.79358,1.0
26.15747,-97.95789,1.0
29.78364,-95.72139,1.0
30.268019,-95.567406,0.0
34.139076,-80.592896,1.0
33.95099,-98.51737,0.0
32.72006,-100.91835,1.0
29.391474,-94.94637,1.0
29.552013,-98.66695,1.0
32.762436,-97.0659,1.0
29.776417,-95.77897,0.0
29.451342,-98.48622,1.0
32.813454,-96.761955,1.0
29.734,-95.415245,1.0
33.081078,-96.82639,1.0
31.312838,-94.724785,1.0
32.909935,-96.9595,1.0
32.75696,-96.82323,1.0
32.542698,-94.75264,1.0
31.450167,-93.76474,0.0
30.30336,-82.00619,0.0
29.552319,-95.02269,0.0
29.50036,-98.55494,0.0
32.897034,-96.96155,1.0
31.891823,-102.3531,1.0
30.705793,-101.21199,0.0
30.32278,-95.47339,0.0
26.11016,-97.494514,0.0
35.210842,-101.88276,0.0
26.23764,-98.21403,0.0
32.888985,-96.95802,1.0
32.817375,-96.63002,0.0
32.921368,-96.83874,1.0
33.094803,-96.804375,1.0
32.81409,-96.83892,0.0
30.631844,-96.33166,0.0
31.802101,-106.5083,0.0
33.156563,-97.05123,0.0
32.73416,-96.651825,0.0
29.49852,-98.47542,0.0
30.94409,-97.53312,1.0
29.875284,-95.47506,0.0
32.815212,-96.98489,0.0
32.84999,-96.82158,1.0
27.46578,-99.477585,1.0
29.771479,-95.42099,0.0
29.573166,-98.3797,1.0
32.8359,-97.13004,1.0
29.601278,-95.68128,1.0
30.037476,-97.84512,0.0
35.209885,-101.88909,1.0
30.463991,-97.803856,1.0
30.385845,-97.7382,1.0
33.142452,-97.159706,1.0
32.337208,-97.41476,1.0
29.716764,-95.605835,0.0
32.81905,-97.20673,1.0
29.946802,-93.996216,1.0
29.886377,-97.92511,0.0
30.435879,-97.76649,0.0
33.06864,-96.69925,0.0
33.071304,-97.08406,1.0
29.264168,-98.47228,0.0
31.98233,-98.03067,1.0
32.838398,-95.631615,0.0
41.6347,-93.53096,1.0
32.65536,-97.32213,1.0
29.782686,-95.54411,1.0
32.890236,-96.47939,1.0
32.70999,-97.00654,1.0
32.739662,-97.014694,0.0
29.517445,-98.38113,1.0
27.503395,-99.50908,0.0
30.858704,-95.748245,0.0
32.86087,-97.238525,0.0
26.200457,-98.26196,1.0
32.78891,-97.35063,1.0
29.544031,-95.75048,1.0
29.130783,-98.89677,1.0
33.025715,-96.84636,1.0
32.755726,-96.465294,1.0
32.972195,-96.32674,1.0
29.376047,-98.405815,0.0
33.043236,-96.79176,1.0
31.08796,-97.715904,1.0
32.8411,-96.9928,1.0
33.093407,-96.892586,1.0
32.731716,-97.33259,0.0
32.89274,-97.53959,1.0
32.572777,-96.82335,0.0
31.765102,-106.33831,0.0
35.19396,-101.86547,1.0
29.424618,-98.487595,1.0
29.724184,-98.10854,1.0
29.356995,-98.51934,1.0
32.31853,-96.61474,0.0
26.202766,-98.23819,0.0
29.60496,-98.52851,1.0
29.770264,-95.40778,1.0
29.7959,-95.54426,1.0
32.48589,-94.76042,0.0
32.43957,-97.76439,1.0
29.769958,-95.39828,1.0
32.860214,-97.32022,1.0
29.433783,-98.70387,1.0
32.74837,-97.63906,0.0
29.29909,-94.792564,0.0
31.859102,-102.37818,1.0
32.83207,-97.32071,0.0
32.855648,-96.86554,0.0
29.749851,-95.39643,1.0
33.471928,-94.06858,1.0
26.237297,-98.36915,0.0
32.503544,-93.77392,0.0
32.895657,-96.89331,1.0
32.883263,-96.757614,0.0
29.664982,-98.63397,0.0
30.119663,-94.15943,1.0
32.03092,-102.14522,1.0
29.75298,-95.37608,1.0
26.195429,-98.26147,1.0
30.616877,-96.347824,1.0
29.559803,-95.386505,1.0
29.92227,-95.68751,1.0
31.75872,-106.49564,1.0
29.696651,-95.37236,1.0
42.875874,-73.19015,0.0
32.216328,-98.210335,0.0
33.653297,-96.6067,1.0
32.784412,-96.78408,1.0
33.08973,-96.683846,0.0
30.472118,-97.79961,1.0
29.61413,-98.48446,1.0
27.710064,-97.37678,1.0
30.43997,-98.0214,1.0
32.42721,-99.78782,1.0
31.933578,-106.42398,0.0
30.317863,-97.72204,1.0
33.58493,-101.85184,0.0
32.812305,-96.753654,0.0
30.073372,-95.49444,1.0
32.68473,-97.411644,1.0
30.326939,-97.70487,1.0
32.815845,-96.77066,1.0
30.231329,-97.759605,1.0
26.241657,-98.23535,1.0
30.231722,-97.75794,0.0
32.923424,-96.83865,0.0
32.773193,-97.06362,0.0
31.434584,-97.749,1.0
32.66866,-97.310844,0.0
32.348873,-94.72296,0.0
32.002228,-96.21683,0.0
29.6855,-98.47304,1.0
29.629602,-98.45823,1.0
29.139246,-95.65456,0.0
29.509888,-98.381676,1.0
30.258469,-97.71284,0.0
32.865063,-96.80941,1.0
29.685104,-96.90152,0.0
29.807043,-95.16238,1.0
26.163553,-97.67603,1.0
30.248283,-97.75524,1.0
29.950857,-95.34707,0.0
32.812374,-96.76229,1.0
32.895744,-96.8913,0.0
29.92179,-95.495224,1.0
32.695984,-94.957054,0.0
30.079273,-93.82176,0.0
30.749912,-99.2308,0.0
29.71675,-95.4716,1.0
30.661425,-97.68987,1.0
32.896053,-96.47708,1.0
30.18179,-95.4529,0.0
30.460217,-97.79133,0.0
32.756817,-97.09807,0.0
29.552633,-98.66998,0.0
32.70751,-97.09374,1.0
32.84478,-96.78749,1.0
32.767624,-97.234085,1.0
32.867348,-96.882706,0.0
29.685665,-98.12595,1.0
33.047356,-96.99651,0.0
29.74474,-95.36795,0.0
41.668324,-70.12222,0.0
26.202465,-98.2381,1.0
32.904068,-96.02309,0.0
29.900646,-96.87361,1.0
32.934105,-96.83983,1.0
32.833447,-97.00677,1.0
30.029276,-95.24492,1.0
33.610657,-96.616394,0.0
30.00939,-95.270546,1.0
33.005577,-96.97439,1.0
29.735039,-95.59408,1.0
31.799803,-106.46112,1.0
32.73998,-97.28326,0.0
32.78983,-96.80386,1.0
29.761454,-95.420074,1.0
29.732922,-95.43341,0.0
29.419703,-98.48519,0.0
29.726038,-98.102684,1.0
29.464874,-98.64576,1.0
29.965517,-95.40082,0.0
29.788757,-95.08982,0.0
32.472515,-95.456924,0.0
31.374975,-94.42863,0.0
30.264978,-97.74841,0.0
30.26727,-97.74079,1.0
30.27838,-97.73761,0.0
29.688349,-95.60511,1.0
29.753584,-95.39945,1.0
30.728395,-96.4649,0.0
29.688345,-95.53103,1.0
29.562193,-98.382256,1.0
30.3615,-97.73962,1.0
29.428667,-98.52733,1.0
32.97638,-96.72051,1.0
28.814966,-96.96873,1.0
32.866726,-96.9065,0.0
33.096542,-97.0319,0.0
27.697485,-97.37584,1.0
29.66519,-95.02082,0.0
29.04147,-95.44939,1.0
31.831656,-106.542625,0.0
29.788857,-95.436714,0.0
33.01018,-96.96938,1.0
32.8005,-96.82525,0.0
30.887817,-102.87948,0.0
27.660856,-97.38282,1.0
32.988087,-96.910545,1.0
30.346815,-97.38476,1.0
29.879927,-95.60653,1.0
32.810417,-96.811966,0.0
41.65363,-70.28127,1.0
33.871475,-98.53776,1.0
32.84536,-95.57044,1.0
29.452288,-98.48541,1.0
30.278538,-95.45761,1.0
32.956043,-97.05161,1.0
32.30246,-95.28933,0.0
32.823067,-96.790955,0.0
30.462328,-97.796425,1.0
31.831684,-106.53561,1.0
29.749191,-95.36437,1.0
29.4186,-98.514565,1.0
29.480574,-98.60622,1.0
32.799847,-96.82328,1.0
33.035995,-97.070816,0.0
29.298094,-94.77856,1.0
32.63202,-96.89972,0.0
29.472311,-95.09612,1.0
32.972694,-96.71368,1.0
30.261377,-97.73976,1.0
29.89235,-95.584854,1.0
29.783173,-98.30841,1.0
31.632372,-106.260254,0.0
29.739212,-95.4635,0.0
27.680126,-97.386154,0.0
33.081768,-96.67452,1.0
29.922533,-95.03986,0.0
29.64159,-95.55723,0.0
32.961266,-97.042465,1.0
32.854366,-97.038734,0.0
31.727036,-98.980484,1.0
29.749916,-95.38551,0.0
29.49307,-94.91165,1.0
33.169987,-96.640114,0.0
27.694065,-97.37788,0.0
30.54422,-97.69087,1.0
32.7496,-96.82621,1.0
30.00349,-95.47061,0.0
31.239876,-85.48558,1.0
32.67356,-97.1479,1.0
27.894142,-97.30818,0.0
27.683422,-97.384384,1.0
32.064102,-102.09536,1.0
29.596745,-95.620155,0.0
31.859976,-102.3546,0.0
32.78396,-96.78077,1.0
40.105648,-75.34493,1.0
33.030685,-96.7071,1.0
26.205706,-98.23827,0.0
35.204712,-101.8532,1.0
29.52757,-98.6401,1.0
32.754787,-97.33262,1.0
32.847942,-97.38634,1.0
